1999-01-15 00:00:00	 107	 3	
-2301.057617	6.4469359 	 6.4469359
-2364.491699	6.4658827 	 6.4658827
-2429.107666	6.4834569 	 6.4834569
-2494.910156	6.4994715 	 6.4994715
-2561.903076	6.5150749 	 6.5150749
-2630.089844	6.5278742 	 6.5278742
-2699.473633	6.5331085 	 6.5331085
1999-05-15 00:00:00	 107	 3	
   -1.018237	0.6501049 	 0.6501049
   -3.165747	0.6232952 	 0.6232952
   -5.464963	0.5867141 	 0.5867141
   -7.920377	0.5552191 	 0.5552191
  -10.536604	0.5306924 	 0.5306924
  -13.318384	0.5172138 	 0.5172138
  -16.270586	0.5172848 	 0.5172848
  -19.398211	0.5312043 	 0.5312043
  -22.706392	0.5585666 	 0.5585666
  -26.200399	0.5996014 	 0.5996014
  -29.885643	0.6564344 	 0.6564344
  -33.767673	0.7341930 	 0.7341930
  -37.852192	0.8433739 	 0.8433739
  -42.145039	0.9933396 	 0.9933396
  -46.652210	1.1939252 	 1.1939252
  -51.379860	1.4493386 	 1.4493386
  -56.334286	1.7491365 	 1.7491365
  -61.521957	2.0825581 	 2.0825581
  -66.949493	2.4416766 	 2.4416766
  -72.623688	2.8110952 	 2.8110952
  -78.551498	3.1698576 	 3.1698576
  -84.740044	3.5002794 	 3.5002794
  -91.196632	3.7908934 	 3.7908934
  -97.928726	4.0378109 	 4.0378109
 -104.943977	4.2434322 	 4.2434322
 -112.250206	4.4133681 	 4.4133681
 -119.855431	4.5559767 	 4.5559767
 -127.767838	4.6757256 	 4.6757256
 -135.995804	4.7786597 	 4.7786597
 -144.547897	4.8688681 	 4.8688681
 -153.432846	4.9493947 	 4.9493947
 -162.659622	5.0231249 	 5.0231249
 -172.237350	5.0913622 	 5.0913622
 -182.175354	5.1540569 	 5.1540569
 -192.483139	5.2130547 	 5.2130547
 -203.170441	5.2666448 	 5.2666448
 -214.247162	5.3167079 	 5.3167079
 -225.723404	5.3652761 	 5.3652761
 -237.609467	5.4075924 	 5.4075924
 -249.915848	5.4472615 	 5.4472615
 -262.653229	5.4838195 	 5.4838195
 -275.832520	5.5190717 	 5.5190717
 -289.464783	5.5514985 	 5.5514985
 -303.561310	5.5797204 	 5.5797204
 -318.133545	5.6063481 	 5.6063481
 -333.193146	5.6292176 	 5.6292176
 -348.751953	5.6510876 	 5.6510876
 -364.821960	5.6700453 	 5.6700453
 -381.415436	5.6880057 	 5.6880057
 -398.544708	5.7037227 	 5.7037227
 -416.222321	5.7179873 	 5.7179873
 -434.461060	5.7315474 	 5.7315474
 -453.273773	5.7441083 	 5.7441083
 -472.673492	5.7558692 	 5.7558692
 -492.673462	5.7669179 	 5.7669179
 -513.286987	5.7774969 	 5.7774969
 -534.527588	5.7878170 	 5.7878170
 -556.408875	5.7979795 	 5.7979795
 -578.944580	5.8073330 	 5.8073330
 -602.148621	5.8166036 	 5.8166036
 -626.034912	5.8256798 	 5.8256798
 -650.617554	5.8347119 	 5.8347119
 -675.910706	5.8438326 	 5.8438326
 -701.928650	5.8526088 	 5.8526088
 -728.685608	5.8612305 	 5.8612305
 -756.196045	5.8694381 	 5.8694381
 -784.474304	5.8776473 	 5.8776473
 -813.534851	5.8859110 	 5.8859110
 -843.392151	5.8941879 	 5.8941879
 -874.060669	5.9030330 	 5.9030330
 -905.554810	5.9118706 	 5.9118706
 -937.889099	5.9209011 	 5.9209011
 -971.077881	5.9301746 	 5.9301746
-1005.135498	5.9400737 	 5.9400737
-1040.076294	5.9504968 	 5.9504968
-1075.914307	5.9613597 	 5.9613597
-1112.663696	5.9733173 	 5.9733173
-1150.338379	5.9854761 	 5.9854761
-1188.952148	5.9987882 	 5.9987882
-1228.518799	6.0126453 	 6.0126453
-1269.051758	6.0276774 	 6.0276774
-1310.564209	6.0432939 	 6.0432939
-1353.069336	6.0598267 	 6.0598267
-1396.579956	6.0770177 	 6.0770177
-1441.108643	6.0952814 	 6.0952814
-1486.667847	6.1145589 	 6.1145589
-1533.269409	6.1342245 	 6.1342245
-1580.925171	6.1547175 	 6.1547175
-1629.646606	6.1759498 	 6.1759498
-1679.444824	6.1979947 	 6.1979947
-1730.330322	6.2205644 	 6.2205644
-1782.313599	6.2440385 	 6.2440385
-1835.404541	6.2677476 	 6.2677476
-1889.612671	6.2915351 	 6.2915351
-1944.947144	6.3147452 	 6.3147452
-2001.416626	6.3386825 	 6.3386825
-2059.029053	6.3615684 	 6.3615684
-2117.792480	6.3841623 	 6.3841623
-2177.714111	6.4060155 	 6.4060155
-2238.800293	6.4262204 	 6.4262204
-2301.057617	6.4457893 	 6.4457893
-2364.491699	6.4626795 	 6.4626795
-2429.107666	6.4790628 	 6.4790628
-2494.910156	6.4929371 	 6.4929371
-2561.903076	6.5074591 	 6.5074591
-2630.089844	6.5187939 	 6.5187939
-2699.473633	6.5232917 	 6.5232917
1999-06-15 00:00:00	 107	 3	
   -1.018237	0.5782684 	 0.5782684
   -3.165747	0.5607342 	 0.5607342
   -5.464963	0.5163212 	 0.5163212
   -7.920377	0.4684891 	 0.4684891
  -10.536604	0.4342132 	 0.4342132
  -13.318384	0.4166496 	 0.4166496
  -16.270586	0.4161038 	 0.4161038
  -19.398211	0.4306504 	 0.4306504
  -22.706392	0.4601898 	 0.4601898
  -26.200399	0.5018293 	 0.5018293
  -29.885643	0.5533837 	 0.5533837
  -33.767673	0.6186911 	 0.6186911
  -37.852192	0.7049226 	 0.7049226
  -42.145039	0.8214496 	 0.8214496
  -46.652210	0.9794328 	 0.9794328
  -51.379860	1.1840248 	 1.1840248
  -56.334286	1.4402367 	 1.4402367
  -61.521957	1.7479815 	 1.7479815
  -66.949493	2.1019286 	 2.1019286
  -72.623688	2.4830672 	 2.4830672
  -78.551498	2.8717313 	 2.8717313
  -84.740044	3.2497226 	 3.2497226
  -91.196632	3.5977672 	 3.5977672
  -97.928726	3.9027532 	 3.9027532
 -104.943977	4.1582758 	 4.1582758
 -112.250206	4.3669427 	 4.3669427
 -119.855431	4.5385499 	 4.5385499
 -127.767838	4.6788920 	 4.6788920
 -135.995804	4.7960182 	 4.7960182
 -144.547897	4.8945525 	 4.8945525
 -153.432846	4.9797856 	 4.9797856
 -162.659622	5.0548546 	 5.0548546
 -172.237350	5.1220583 	 5.1220583
 -182.175354	5.1818747 	 5.1818747
 -192.483139	5.2363061 	 5.2363061
 -203.170441	5.2850219 	 5.2850219
 -214.247162	5.3303310 	 5.3303310
 -225.723404	5.3733331 	 5.3733331
 -237.609467	5.4118209 	 5.4118209
 -249.915848	5.4475683 	 5.4475683
 -262.653229	5.4809129 	 5.4809129
 -275.832520	5.5127325 	 5.5127325
 -289.464783	5.5429946 	 5.5429946
 -303.561310	5.5701744 	 5.5701744
 -318.133545	5.5960679 	 5.5960679
 -333.193146	5.6194962 	 5.6194962
 -348.751953	5.6421337 	 5.6421337
 -364.821960	5.6623703 	 5.6623703
 -381.415436	5.6815223 	 5.6815223
 -398.544708	5.6989320 	 5.6989320
 -416.222321	5.7148309 	 5.7148309
 -434.461060	5.7300103 	 5.7300103
 -453.273773	5.7440244 	 5.7440244
 -472.673492	5.7570695 	 5.7570695
 -492.673462	5.7693723 	 5.7693723
 -513.286987	5.7809730 	 5.7809730
 -534.527588	5.7920803 	 5.7920803
 -556.408875	5.8028655 	 5.8028655
 -578.944580	5.8127037 	 5.8127037
 -602.148621	5.8224902 	 5.8224902
 -626.034912	5.8319572 	 5.8319572
 -650.617554	5.8410954 	 5.8410954
 -675.910706	5.8503435 	 5.8503435
 -701.928650	5.8591459 	 5.8591459
 -728.685608	5.8679586 	 5.8679586
 -756.196045	5.8765567 	 5.8765567
 -784.474304	5.8851114 	 5.8851114
 -813.534851	5.8937493 	 5.8937493
 -843.392151	5.9024457 	 5.9024457
 -874.060669	5.9112839 	 5.9112839
 -905.554810	5.9203632 	 5.9203632
 -937.889099	5.9297142 	 5.9297142
 -971.077881	5.9395575 	 5.9395575
-1005.135498	5.9497806 	 5.9497806
-1040.076294	5.9604318 	 5.9604318
-1075.914307	5.9712895 	 5.9712895
-1112.663696	5.9827426 	 5.9827426
-1150.338379	5.9946806 	 5.9946806
-1188.952148	6.0073516 	 6.0073516
-1228.518799	6.0208737 	 6.0208737
-1269.051758	6.0355680 	 6.0355680
-1310.564209	6.0509876 	 6.0509876
